City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
346,Qena,EG,26.1615,32.7183,50.11,44,84,3.29,broken clouds
347,Hays,US,30.0502,-98.0336,70.14,85,78,6.33,broken clouds
348,Urucara,BR,-2.5364,-57.76,74.86,95,100,1.19,overcast clouds
349,Springbok,ZA,-29.6643,17.8865,57.56,59,1,2.04,clear sky
350,Catuday,PH,16.2923,119.8062,78.55,58,100,10.2,overcast clouds
351,Maputo,MZ,-25.9653,32.5892,76.23,93,40,3.44,scattered clouds
352,Grass Valley,US,39.2191,-121.0611,43.66,93,90,3.0,overcast clouds
353,Tuktoyaktuk,CA,69.4541,-133.0374,-5.8,84,1,9.22,clear sky
354,Astoria,US,46.1879,-123.8313,44.85,91,90,5.75,overcast clouds
355,Chokurdakh,RU,70.6333,147.9167,-47.79,100,71,3.58,broken clouds
356,Qasigiannguit,GL,68.8193,-51.1922,21.45,77,72,5.28,broken clouds
357,Biak,ID,-0.9131,122.8766,84.07,68,83,2.15,broken clouds
358,Sorland,NO,67.667,12.6934,35.58,66,100,16.87,overcast clouds
359,Shellbrook,CA,53.2168,-106.4011,7.83,92,23,7.78,few clouds
360,Najran,SA,17.4924,44.1277,47.05,34,0,0.85,clear sky
361,Chilakalurupet,IN,16.0833,80.1667,74.84,88,21,7.27,few clouds
362,Copiapo,CL,-27.3667,-70.3333,56.89,75,0,3.38,clear sky
363,Bhimunipatnam,IN,17.8833,83.4333,76.51,76,0,8.34,clear sky
364,Baraganul,RO,44.8,27.5167,51.82,86,79,14.43,broken clouds
365,Svidnik,SK,49.3082,21.5703,39.18,99,99,5.88,light snow
366,Taltal,CL,-25.4,-70.4833,59.97,84,70,1.39,broken clouds
367,Korla,CN,41.7597,86.1469,29.86,33,37,6.87,scattered clouds
368,Pitsunda,GE,43.1592,40.3378,48.38,78,90,3.24,overcast clouds
369,Sur,OM,22.5667,59.5289,70.59,48,1,3.15,clear sky
370,Nyanguge,TZ,-2.55,33.2,69.69,80,100,6.62,overcast clouds
371,Belyy Yar,RU,53.6039,91.3903,8.85,60,0,8.95,clear sky
372,Luau,AO,-10.7073,22.2247,62.37,96,81,1.92,light rain
373,Luanda,AO,-8.8368,13.2343,77.0,88,75,4.61,broken clouds
374,Kouroussa,GN,10.65,-9.8833,70.3,25,6,2.1,clear sky
375,Nanakuli,US,21.3906,-158.1547,78.75,64,75,13.8,broken clouds
376,Wenatchee,US,47.4235,-120.3103,39.58,71,1,17.27,clear sky
377,Chumikan,RU,54.7183,135.315,17.19,87,100,5.79,overcast clouds
378,Bubaque,GW,11.2833,-15.8333,81.36,66,49,13.18,scattered clouds
379,Nadym,RU,65.5333,72.5167,1.87,81,100,9.73,overcast clouds
380,Sibolga,ID,1.7427,98.7792,77.47,91,100,1.5,overcast clouds
381,Deputatskiy,RU,69.3,139.9,-35.63,99,58,3.67,broken clouds
382,Oster,UA,50.9506,30.8823,41.11,100,100,7.4,overcast clouds
383,Galle,LK,6.0367,80.217,78.96,73,100,5.46,overcast clouds
384,Sisimiut,GL,66.9395,-53.6735,20.59,93,98,8.77,overcast clouds
385,Haines Junction,CA,60.7522,-137.5108,-9.45,77,100,3.44,overcast clouds
386,Chaiyaphum,TH,15.75,102.0,83.8,57,50,16.02,scattered clouds
387,Chute-Aux-Outardes,CA,49.1168,-68.399,10.71,78,1,4.61,clear sky
388,Yeppoon,AU,-23.1333,150.7333,82.18,70,84,11.23,light rain
389,Sakakah,SA,29.9697,40.2064,45.97,57,27,5.84,scattered clouds
390,Bertogne,BE,50.0836,5.6669,35.73,93,100,15.73,overcast clouds
391,Paragominas,BR,-2.9667,-47.4833,73.17,96,92,1.34,moderate rain
392,Katsuura,JP,35.1333,140.3,57.18,67,100,12.28,overcast clouds
393,Pundaguitan,PH,6.3711,126.1689,82.42,76,100,0.76,overcast clouds
394,Pathein,MM,16.7833,94.7333,79.59,64,0,7.43,clear sky
395,Kultuk,RU,51.7208,103.6956,10.02,79,39,4.65,scattered clouds
396,Lengshuitan,CN,26.4111,111.5956,62.44,48,4,2.1,clear sky
397,Itaituba,BR,-4.2761,-55.9836,73.69,98,100,0.81,overcast clouds
398,Atbasar,KZ,51.8,68.3333,6.39,80,17,7.05,few clouds
399,Shenjiamen,CN,29.9576,122.298,58.23,65,0,8.86,clear sky
400,Praxedis Guerrero,MX,31.3667,-106.0167,66.42,26,100,17.87,overcast clouds
401,Ryotsu,JP,38.0833,138.4333,49.96,65,100,4.79,overcast clouds
402,Khandyga,RU,62.6667,135.6,-10.12,95,100,3.65,overcast clouds
403,Suchil,MX,23.6333,-103.9167,55.9,33,61,7.43,broken clouds
404,Okhotsk,RU,59.3833,143.3,3.54,82,87,9.17,overcast clouds
405,Siquijor,PH,9.2142,123.515,81.45,82,100,20.29,light rain
406,Ketchikan,US,55.3422,-131.6461,34.27,93,75,5.75,broken clouds
407,Aasiaat,GL,68.7098,-52.8699,5.23,94,75,4.56,broken clouds
408,Rtishchevo,RU,52.2604,43.7874,30.96,92,100,10.89,overcast clouds
409,Nelson Bay,AU,-32.7167,152.15,77.76,33,0,4.0,clear sky
410,Tura,IN,25.5198,90.2201,71.74,64,0,1.92,clear sky
411,Djibo,BF,14.1022,-1.6306,69.28,14,100,9.37,overcast clouds
412,Kerman,IR,30.2832,57.0788,50.04,18,12,1.48,few clouds
413,Robertsport,LR,6.7533,-11.3686,80.85,79,9,2.89,light rain
414,Vilhena,BR,-12.7406,-60.1458,69.98,95,100,2.57,overcast clouds
415,Yuksekova,TR,37.5736,44.2872,27.23,92,67,3.06,broken clouds
416,Talnakh,RU,69.4865,88.3972,-27.51,100,72,4.61,broken clouds
417,Tucupita,VE,9.0622,-62.051,72.0,99,19,2.62,few clouds
418,Tukan,RU,53.8409,57.4552,11.7,82,100,3.6,overcast clouds
419,Chapais,CA,49.7834,-74.8492,-4.22,98,100,5.53,overcast clouds
420,Sechura,PE,-5.5569,-80.8222,69.22,75,96,9.51,overcast clouds
421,Sosenskiy,RU,54.059,35.9623,10.11,92,99,9.19,overcast clouds
422,Auki,SB,-8.7676,160.7034,82.8,84,82,7.27,broken clouds
423,Yenagoa,NG,4.9247,6.2642,76.68,93,6,3.09,clear sky
424,Pochutla,MX,15.7432,-96.4661,79.83,82,20,4.05,few clouds
425,Nalut,LY,30.3333,10.85,43.16,59,0,6.89,clear sky
426,Njombe,TZ,-9.3333,34.7667,56.86,90,100,5.95,overcast clouds
427,Severomorsk,RU,69.0689,33.4162,18.0,91,96,13.04,overcast clouds
428,Teya,RU,60.3778,92.6267,6.12,88,100,9.4,overcast clouds
429,Gravdal,NO,68.1214,13.5031,31.86,70,100,11.99,overcast clouds
430,Mana,GF,5.6592,-53.7767,77.41,90,98,7.23,light rain
431,Chalon-Sur-Saone,FR,46.7833,4.85,37.98,96,100,13.33,light rain
432,Kasangulu,CD,-4.5911,15.1708,70.74,96,100,1.97,overcast clouds
433,Longonjo,AO,-12.9067,15.2533,63.23,91,90,2.3,overcast clouds
434,Omsukchan,RU,62.5333,155.8,-28.19,84,3,2.21,clear sky
435,Staroaleyskoye,RU,51.0061,82.0,0.37,89,93,5.17,overcast clouds
436,Broome,US,42.2506,-75.833,33.84,72,90,3.0,light snow
437,Rocha,UY,-34.4833,-54.3333,58.14,91,94,5.41,overcast clouds
438,Barra Do Bugres,BR,-15.0725,-57.1811,72.82,96,100,3.27,overcast clouds
439,Van,TR,38.4924,43.3831,36.75,81,75,4.61,broken clouds
440,Itarema,BR,-2.9248,-39.9167,80.49,80,41,13.0,scattered clouds
441,Matay,EG,28.419,30.7792,56.5,64,100,6.53,overcast clouds
442,Zaraza,VE,9.3503,-65.3245,77.76,77,100,8.37,overcast clouds
443,Xai-Xai,MZ,-25.0519,33.6442,75.24,83,71,6.67,broken clouds
444,Christchurch,NZ,-43.5333,172.6333,63.32,81,90,4.0,overcast clouds
445,Nushki,PK,29.5542,66.0215,47.79,21,0,1.34,clear sky
446,Aykino,RU,62.2248,49.9922,-7.73,99,51,4.45,broken clouds
447,Ajdabiya,LY,30.7554,20.2263,53.19,38,0,9.37,clear sky
448,Poya,NC,-21.35,165.15,87.67,59,49,5.82,scattered clouds
449,Esperance,AU,-33.8667,121.9,91.24,41,91,11.21,overcast clouds
450,Antofagasta,CL,-23.65,-70.4,63.68,78,39,3.24,scattered clouds
451,Port Hedland,AU,-20.3167,118.5667,89.65,70,11,12.66,few clouds
452,Caravelas,BR,-17.7125,-39.2481,72.03,97,100,3.38,light rain
453,Mutsu,JP,41.2894,141.2169,48.52,69,57,6.11,broken clouds
454,Kenai,US,60.5544,-151.2583,23.02,91,90,31.07,overcast clouds
455,Chetumal,MX,18.5,-88.3,76.62,81,100,6.55,overcast clouds
456,Georgetown,MY,5.4112,100.3354,86.9,70,20,10.0,few clouds
457,Portland,US,45.5234,-122.6762,42.1,92,40,3.0,scattered clouds
458,Ntoum,GA,0.3833,9.7833,75.72,96,79,2.44,light rain
459,Laguna,US,38.421,-121.4238,50.97,82,1,1.01,clear sky
460,Murray Bridge,AU,-35.1167,139.2667,74.48,43,0,15.57,clear sky
461,Butembo,CD,0.15,29.2833,56.28,93,15,3.13,few clouds
462,Suntar,RU,62.1444,117.6319,-1.14,94,100,6.38,overcast clouds
463,Goderich,CA,43.7501,-81.7165,32.92,80,100,19.57,overcast clouds
464,Luoyang,CN,34.6836,112.4536,49.55,44,94,5.61,overcast clouds
465,Muhos,FI,64.808,25.9931,15.71,79,100,8.95,overcast clouds
466,Clyde River,CA,70.4692,-68.5914,-10.97,77,21,3.44,few clouds
467,Rockford,US,42.2711,-89.094,41.68,75,75,3.44,broken clouds
468,Onguday,RU,50.75,86.15,-6.93,96,93,2.68,overcast clouds
469,Mersing,MY,2.4312,103.8405,84.11,74,40,11.5,scattered clouds
470,Iskateley,RU,67.6803,53.1512,5.63,96,93,8.72,overcast clouds
471,Yerbogachen,RU,61.2767,108.0108,-0.15,93,100,10.49,overcast clouds
472,Gobo,JP,33.8833,135.15,61.83,68,43,3.53,scattered clouds
473,Nishihara,JP,26.1842,127.7558,74.48,51,20,11.5,few clouds
474,Sompeta,IN,18.9333,84.6,72.79,77,5,8.05,clear sky
475,Tilichiki,RU,60.4667,166.1,-16.1,87,10,7.23,clear sky
476,Narsaq,GL,60.9167,-46.05,26.82,80,78,7.87,broken clouds
477,Laramie,US,41.3114,-105.5911,31.17,83,90,8.99,light snow
478,Otjimbingwe,NA,-22.35,16.1333,75.16,51,99,5.86,overcast clouds
479,El Limon,VE,10.3059,-67.6321,70.0,91,87,4.47,overcast clouds
480,Alofi,NU,-19.0595,-169.9187,75.09,94,75,6.91,light intensity drizzle
481,Nouadhibou,MR,20.931,-17.0347,65.1,71,93,17.83,overcast clouds
482,Jumla,NP,29.2747,82.1838,44.73,23,0,1.41,clear sky
483,Bauchi,NG,10.5,10.0,60.94,29,3,4.56,clear sky
484,Filingue,NE,14.3521,3.3168,66.9,14,18,10.29,few clouds
485,Yumen,CN,40.2833,97.2,26.96,55,100,4.09,overcast clouds
486,Mansa,IN,29.9833,75.3833,57.51,37,0,3.02,clear sky
487,Kuna,US,43.4918,-116.4201,35.02,69,90,0.0,overcast clouds
488,Kalakamati,BW,-20.5929,27.3121,69.53,70,74,6.26,broken clouds
489,Morros,BR,-9.4467,-46.3003,71.04,90,90,3.02,overcast clouds
490,Fort Nelson,CA,58.8053,-122.7002,6.39,85,90,2.3,overcast clouds
491,Impfondo,CG,1.6381,18.0667,72.73,82,77,0.72,broken clouds
492,Uthal,PK,25.8072,66.6219,66.45,31,14,4.36,few clouds
493,Vao,NC,-22.6667,167.4833,79.38,80,7,12.28,clear sky
494,Troitsko-Pechorsk,RU,62.7084,56.1964,2.95,96,74,6.11,broken clouds
495,Myingyan,MM,21.4667,95.3833,77.25,67,0,4.68,clear sky
496,Tanout,NE,14.9709,8.8879,61.36,14,14,11.39,few clouds
497,Jawhar,SO,2.7809,45.5005,69.78,82,12,8.68,few clouds
498,Deer Lake,CA,49.1667,-57.4316,22.86,74,90,6.91,overcast clouds
499,Lugovoy,KZ,42.9472,72.7644,31.64,52,0,7.78,clear sky
500,Namuac,PH,18.6109,121.1657,75.81,80,54,18.86,broken clouds
501,Nazareno,MX,25.3833,-103.4167,68.0,22,32,4.7,scattered clouds
502,Burgeo,CA,47.6167,-57.6152,26.55,79,100,21.63,overcast clouds
503,Fairbanks,US,64.8378,-147.7164,16.3,87,40,8.05,scattered clouds
504,Pingliang,CN,35.5392,106.6861,38.53,63,100,2.26,overcast clouds
505,Razole,IN,16.4833,81.8333,79.09,80,22,8.19,few clouds
506,Tupelo,US,34.2576,-88.7034,61.09,82,90,13.0,overcast clouds
507,Kudahuvadhoo,MV,2.6708,72.8944,82.36,75,92,11.21,overcast clouds
508,Kruisfontein,ZA,-34.0033,24.7314,65.88,96,100,2.71,light rain
509,Yaroslavskaya,RU,44.6106,40.4642,44.1,93,69,1.81,broken clouds
510,Koprivstica,RS,43.2349,22.6205,35.62,99,100,2.89,light rain
511,Masinloc,PH,15.5333,120.05,74.21,50,32,2.08,scattered clouds
512,Nara,JP,34.6851,135.8049,58.5,48,99,2.19,overcast clouds
513,Cockburn Town,TC,21.4612,-71.1419,79.59,71,1,17.27,clear sky
514,Abay,KZ,49.6311,72.8539,10.78,81,3,4.85,clear sky
515,Dawei,MM,14.0833,98.2,85.59,50,69,6.96,broken clouds
516,Jimo,CN,36.3897,120.4622,38.98,100,90,2.24,fog
517,Gimli,CA,50.6336,-96.9907,19.42,86,7,5.75,clear sky
518,Vung Tau,VN,10.346,107.0843,78.26,78,93,2.53,overcast clouds
519,Dir,PK,35.2058,71.8756,39.81,15,0,10.25,clear sky
520,Bouillante,GP,16.1304,-61.7692,76.37,78,40,10.96,scattered clouds
521,Rorvik,NO,64.8621,11.2373,35.26,64,100,30.02,overcast clouds
522,Rawalpindi,PK,33.6007,73.0679,49.23,71,0,3.29,clear sky
523,Kamariotissa,GR,40.4833,25.4667,62.65,74,50,38.32,scattered clouds
524,Ardakan,IR,32.31,54.0175,44.98,38,25,2.91,scattered clouds
525,Mao,ES,39.8885,4.2658,57.76,77,75,9.22,broken clouds
526,Rock Springs,US,41.5875,-109.2029,28.04,86,90,1.01,light snow
527,Santa Cruz Cabralia,BR,-16.2781,-39.0247,71.83,100,90,5.75,moderate rain
528,Tobane,BW,-21.95,27.9,68.54,77,86,4.18,overcast clouds
529,Naini Tal,IN,29.3974,79.4469,42.03,54,0,2.59,clear sky
530,Trincomalee,LK,8.5711,81.2335,82.24,74,99,14.09,overcast clouds
531,Viraganur,IN,11.4833,78.7333,75.87,80,36,4.65,scattered clouds
532,Mackenzie,CA,55.2999,-123.1698,7.02,92,1,0.0,clear sky
533,Novopokrovka,UA,49.8425,36.5477,43.18,95,100,5.7,overcast clouds
534,The Valley,AI,18.217,-63.0578,80.1,72,2,19.84,clear sky
535,Ingham,US,42.6,-84.3833,38.3,78,90,3.44,overcast clouds
536,Ulladulla,AU,-35.35,150.4667,59.9,95,100,24.36,moderate rain
537,Cerritos,US,33.8583,-118.0648,58.05,80,40,1.99,scattered clouds
538,Kailua,US,21.4022,-157.7394,78.78,73,75,16.11,broken clouds
539,Kendal,GB,54.3268,-2.7476,41.74,92,100,13.96,overcast clouds
540,Margate,GB,51.3813,1.3862,47.3,94,100,3.0,light rain
541,Kiunga,PG,-6.1219,141.2906,94.69,47,44,2.86,scattered clouds
542,Beira,MZ,-19.8436,34.8389,74.77,90,1,4.88,clear sky
543,Sao Paulo De Olivenca,BR,-3.3783,-68.8725,75.0,98,100,1.7,overcast clouds
544,Yunyang,CN,33.4474,112.7142,50.32,54,100,3.49,overcast clouds
545,Westport,US,41.1415,-73.3579,37.2,74,90,1.01,overcast clouds
546,Sao Felix Do Xingu,BR,-6.6447,-51.995,72.41,99,100,0.87,overcast clouds
547,Asfi,MA,32.2994,-9.2372,55.53,78,0,18.61,clear sky
548,Markova,UA,48.6758,24.4138,29.68,91,93,3.96,overcast clouds
549,Leh,IN,34.1667,77.5833,8.58,79,92,4.52,overcast clouds
550,The Pas,CA,53.8251,-101.2541,17.62,86,90,5.75,overcast clouds
551,Amnat Charoen,TH,15.9167,104.75,77.32,55,66,18.34,broken clouds
552,Charcas,MX,23.1333,-101.1167,61.14,21,60,2.66,broken clouds
553,Holme,DK,56.1138,10.1725,36.64,92,100,9.91,overcast clouds
554,Belmonte,BR,-15.8631,-38.8828,72.1,91,100,5.08,overcast clouds
555,Tallahassee,US,30.4383,-84.2807,63.63,95,75,6.91,broken clouds
556,Namtsy,RU,62.7161,129.6658,-11.09,98,100,2.77,overcast clouds
557,Minab,IR,27.1467,57.0801,51.3,44,94,1.95,overcast clouds
558,Praia Da Vitoria,PT,38.7333,-27.0667,62.76,82,75,6.58,broken clouds
559,Severnyy,RU,50.677,36.5532,39.24,100,90,8.95,fog
560,Yulara,AU,-25.2406,130.9889,89.44,14,11,12.66,few clouds
561,Zhongshu,CN,24.5167,103.7667,52.38,90,99,6.44,overcast clouds
562,Port Keats,AU,-14.25,129.55,89.85,58,94,2.1,heavy intensity rain
563,Zambezi,ZM,-13.5432,23.1047,66.96,85,87,2.8,overcast clouds
564,Hambantota,LK,6.1241,81.1185,80.37,77,100,14.58,overcast clouds
565,Calama,CL,-22.4667,-68.9333,61.29,16,20,13.8,few clouds
566,Niles,US,42.0189,-87.8028,42.91,77,75,4.61,broken clouds
567,Amarante Do Maranhao,BR,-5.5667,-46.7422,72.81,97,98,1.99,overcast clouds
568,Turayf,SA,31.6725,38.6637,41.25,93,0,8.05,clear sky
569,Zhovtneve,UA,50.6637,24.2492,34.23,92,100,13.0,overcast clouds
570,Keti Bandar,PK,24.1447,67.4497,64.71,33,21,13.13,few clouds
571,Kuryk,KZ,43.2,51.65,50.14,73,100,16.69,overcast clouds
572,Davila,PH,18.4726,120.5763,84.18,63,44,23.09,scattered clouds
573,Newport,GB,51.5877,-2.9984,45.86,81,83,22.79,broken clouds
574,Almaznyy,RU,48.0448,40.045,39.34,85,100,3.8,overcast clouds
575,Porto Belo,BR,-27.1578,-48.5531,69.75,76,99,8.23,overcast clouds
576,Bilma,NE,18.6853,12.9164,61.75,15,97,8.14,overcast clouds
577,Miandrivazo,MG,-19.5167,45.4667,80.33,74,92,1.79,light rain
578,Brighouse,GB,53.7032,-1.7843,44.11,74,100,3.0,overcast clouds
579,Santa Rosalia,MX,27.3167,-112.2833,63.45,75,72,7.83,broken clouds
580,Podor,MR,16.6527,-14.9587,71.51,14,83,10.58,broken clouds
581,Yabelo,ET,4.8833,38.0833,56.55,48,10,10.94,clear sky
582,Muncar,ID,-8.4333,114.3333,86.74,66,71,6.13,broken clouds
583,Soltau,DE,52.9833,9.8333,38.79,88,100,5.86,overcast clouds
584,Dasoguz,TM,41.8363,59.9666,30.31,86,75,6.91,broken clouds
585,Pristen,RU,51.2355,36.6959,38.88,91,100,9.64,overcast clouds
586,Neuquen,AR,-38.9516,-68.0591,67.89,56,0,5.75,clear sky
587,Ambilobe,MG,-13.2,49.05,73.54,76,95,3.36,overcast clouds
588,Raxaul,IN,26.9833,84.85,65.61,48,0,4.76,clear sky
589,Kaohsiung,TW,22.6163,120.3133,78.04,64,20,1.99,few clouds
590,Sibu,MY,2.3,111.8167,80.91,94,40,5.01,scattered clouds
591,Tubuala,PA,9.5167,-79.0333,79.34,84,24,16.8,few clouds
592,Pedernales,DO,18.0384,-71.744,77.31,64,2,2.73,clear sky
593,Kalas,IN,18.1667,74.8,72.61,61,99,8.88,overcast clouds
594,Livenka,RU,50.4491,38.2959,39.16,86,100,8.01,overcast clouds
595,Dargaville,NZ,-35.9333,173.8833,75.45,63,22,8.16,few clouds
596,Desaguadero,PE,-16.5656,-69.0417,48.67,76,97,8.28,moderate rain
597,Faya,SA,18.3851,42.4509,44.71,18,0,5.21,clear sky
598,Carutapera,BR,-1.195,-46.02,78.55,87,58,5.12,broken clouds
599,Flin Flon,CA,54.7682,-101.865,7.03,90,65,7.45,broken clouds
600,Swellendam,ZA,-34.0226,20.4417,64.45,89,71,1.63,broken clouds
601,Brigantine,US,39.4101,-74.3646,39.99,70,1,5.75,clear sky
602,Half Moon Bay,US,37.4636,-122.4286,52.83,78,1,9.22,haze
603,Jaciara,BR,-15.9653,-54.9683,75.09,76,100,2.77,overcast clouds
604,Usinsk,RU,65.9939,57.5281,1.78,97,98,7.43,overcast clouds
605,Nambucca Heads,AU,-30.65,153.0,88.16,38,0,8.43,clear sky
606,Kambove,CD,-10.8764,26.5969,60.91,92,92,1.77,overcast clouds
607,Quelimane,MZ,-17.8786,36.8883,78.75,88,20,5.99,few clouds
608,Ushtobe,KZ,45.2514,77.9838,19.6,55,0,11.68,clear sky
609,Birjand,IR,32.8663,59.2211,32.47,37,0,6.91,clear sky
610,Barra Patuca,HN,15.8,-84.2833,77.04,85,19,9.42,few clouds
611,Zhangjiakou,CN,40.81,114.8794,32.4,44,97,3.58,overcast clouds
612,Oktyabrskiy,RU,54.4815,53.471,22.98,92,100,2.08,overcast clouds
613,Panzhihua,CN,26.5851,101.7128,63.16,60,0,0.54,clear sky
614,Mangai,CD,-4.05,19.5333,68.02,94,94,1.12,overcast clouds
615,Ulaangom,MN,49.9811,92.0667,2.21,64,27,5.59,scattered clouds
616,Sambava,MG,-14.2667,50.1667,74.37,80,99,5.59,overcast clouds
617,Vila,PT,42.0304,-8.1588,47.75,95,100,6.02,overcast clouds
618,Opuwo,NA,-18.0607,13.84,72.25,67,80,14.29,broken clouds
619,Uruzgan,AF,32.8333,66.0,38.25,14,0,5.39,clear sky
620,Mangrol,IN,21.1167,70.1167,71.91,50,12,13.04,few clouds
621,Aden,YE,12.7794,45.0367,76.98,64,0,13.58,clear sky
622,Charters Towers,AU,-20.1,146.2667,97.36,14,0,8.37,clear sky
623,Brae,GB,60.3964,-1.353,44.51,78,100,20.6,overcast clouds
624,San Policarpo,PH,12.1791,125.5072,81.03,86,100,16.46,heavy intensity rain
625,Krasnoselkup,RU,65.7,82.4667,-23.53,100,14,3.69,few clouds
626,Kareli,IN,22.9167,79.0667,64.33,56,1,3.78,clear sky
627,Alamos,MX,27.0167,-108.9333,67.93,49,98,4.32,overcast clouds
628,Port Blair,IN,11.6667,92.75,81.91,66,30,14.45,scattered clouds
629,Chernyshevskiy,RU,63.0128,112.4714,-2.7,95,100,8.81,overcast clouds
630,Chingola,ZM,-12.529,27.8838,64.24,75,56,2.48,broken clouds
631,Zabid,YE,14.1951,43.3152,71.64,76,0,1.54,clear sky
632,Gornopravdinsk,RU,60.05,69.9,21.47,91,100,7.83,overcast clouds
633,Dingle,PH,10.9995,122.6711,82.4,78,76,16.13,broken clouds
634,Togur,RU,58.3631,82.8265,7.9,95,97,7.34,overcast clouds
635,Mikuni,JP,36.2171,136.1519,58.91,61,100,8.1,overcast clouds
636,Aktash,RU,50.3,87.7333,-13.18,75,40,3.42,scattered clouds
637,Wageningen,NL,51.9667,5.6667,38.95,91,90,10.36,overcast clouds
638,Kununurra,AU,-15.7667,128.7333,94.98,43,40,9.22,scattered clouds
639,Mazamari,PE,-11.3258,-74.5308,70.77,98,100,1.72,overcast clouds
640,Durazno,UY,-33.4131,-56.5006,63.23,77,96,13.8,overcast clouds
641,Bulri,PK,24.8667,68.3333,62.17,29,76,8.77,broken clouds
642,Manono,CD,-7.3,27.4167,69.39,95,96,1.61,overcast clouds
643,Shihezi,CN,44.3,86.0333,20.14,82,5,1.14,clear sky
644,Kibre Mengist,ET,5.8833,38.9833,47.62,55,25,2.77,scattered clouds
645,Miraflores,MX,19.2167,-98.8083,65.03,59,70,2.24,broken clouds
646,Aklavik,CA,68.2191,-135.0107,2.23,99,43,7.65,scattered clouds
647,Maine-Soroa,NE,13.2114,12.0241,64.38,15,0,9.26,clear sky
648,Gdynia,PL,54.5189,18.5319,32.04,89,75,11.5,light snow
649,Acapulco,MX,16.8634,-99.8901,80.42,83,40,0.0,scattered clouds
650,Chara,RU,56.9064,118.2631,-4.7,75,100,1.88,overcast clouds
651,Praya,CV,14.9215,-23.5087,72.14,78,20,19.57,few clouds
652,Catabola,AO,-12.15,17.2833,59.23,97,100,0.09,light rain
653,Araouane,ML,18.9048,-3.5265,64.58,16,87,10.33,overcast clouds
654,Kutum,SD,14.2,24.6667,56.5,26,0,4.99,clear sky
655,Oktyabrskoye,RU,43.0645,44.7417,42.94,100,100,4.47,overcast clouds
656,Abasha,GE,42.2096,42.2211,46.62,95,81,4.16,broken clouds
657,Santa Fe,AR,-31.6333,-60.7,77.99,66,96,1.99,light rain
658,San Cristobal,VE,7.7669,-72.225,69.98,96,100,2.57,overcast clouds
659,Chabahar,IR,25.2919,60.643,70.16,35,79,3.67,broken clouds
660,Saint Anthony,US,45.0205,-93.218,32.83,81,1,1.99,clear sky
661,Lazaro Cardenas,MX,17.9583,-102.2,76.48,84,36,3.51,scattered clouds
662,Khrenovoye,RU,51.12,40.2889,33.31,89,88,6.38,overcast clouds
663,Mandalgovi,MN,45.7625,106.2708,19.89,59,100,12.44,overcast clouds
664,Ahuimanu,US,21.4447,-157.8378,78.51,69,75,16.11,broken clouds
665,Raga,SS,8.4596,25.678,67.32,27,95,4.54,overcast clouds
666,Zilair,RU,52.2332,57.4392,14.81,74,100,8.7,overcast clouds
667,Smithers,CA,54.7804,-127.1743,21.52,93,75,3.44,broken clouds
668,Whitehorse,CA,60.7161,-135.0538,7.02,91,75,28.01,light snow
669,College,US,64.8569,-147.8028,16.29,87,75,3.44,broken clouds
670,Vostok,RU,46.4856,135.8833,34.03,88,100,1.03,overcast clouds
671,Labuhan,ID,-6.8844,112.2051,86.0,65,86,5.3,overcast clouds
672,Acajutla,SV,13.5928,-89.8275,78.84,78,5,6.98,clear sky
673,Podosinovets,RU,60.2776,47.0659,-12.32,100,56,3.71,broken clouds
674,Gairo,IT,39.8497,9.5047,42.01,77,57,9.22,broken clouds
675,Linjiang,CN,41.8069,126.9078,35.37,94,100,2.13,overcast clouds
676,Balabac,PH,7.9868,117.0645,84.07,70,98,12.62,overcast clouds
677,Nizhniy Odes,RU,63.6445,54.856,0.72,99,95,4.99,overcast clouds
678,Ha Tinh,VN,18.3333,105.9,69.87,82,99,6.98,overcast clouds
679,Safaga,EG,26.7292,33.9365,64.29,58,91,12.08,overcast clouds
680,Kungurtug,RU,50.5994,97.5228,-2.9,90,91,1.07,overcast clouds
681,Chimbote,PE,-9.0853,-78.5783,67.03,84,100,5.5,overcast clouds
682,Cumpas,MX,29.9833,-109.7833,55.58,85,100,8.01,overcast clouds
683,Manbij,SY,36.5281,37.9549,38.17,83,2,4.63,clear sky
684,Yakovlevka,RU,44.425,133.4772,39.31,81,100,3.4,overcast clouds
685,Chicama,PE,-7.8447,-79.1469,69.13,77,100,3.38,overcast clouds
686,Saint-Joseph,RE,-21.3667,55.6167,77.36,75,28,8.39,scattered clouds
687,Egvekinot,RU,66.3167,-179.1667,-13.95,86,92,11.14,overcast clouds
688,Oranjemund,NA,-28.55,16.4333,60.58,89,31,6.6,scattered clouds
689,Gladstone,AU,-23.85,151.25,91.78,66,68,11.5,broken clouds
690,Gheraesti,RO,47.0167,26.8167,38.05,96,93,4.16,overcast clouds
691,Canavieiras,BR,-15.675,-38.9472,74.8,94,100,4.23,overcast clouds
692,Mahanoro,MG,-19.9,48.8,76.91,75,87,2.04,overcast clouds
693,Isla Mujeres,MX,21.2311,-86.731,80.17,77,100,11.95,overcast clouds
694,Assiniboia,CA,49.6334,-105.9845,13.91,73,5,13.8,clear sky
695,Williston,US,48.147,-103.618,25.21,90,5,5.79,clear sky
696,Jacareacanga,BR,-6.2222,-57.7528,73.47,98,100,0.56,overcast clouds
