City_ID,City,Country,Max Temp,Description,Lat,Lng,Hotel Name
896,Santa Cruz De Tenerife,ES,74.21,scattered clouds,28.4682,-16.2546,Hotel Silken Atlántida Santa Cruz
902,Uige,AO,72.16,light rain,-7.6087,15.0613,Hotel Catraio
904,Inhambane,MZ,82.38,scattered clouds,-23.865,35.3833,Oceano
907,Kampong Thum,KH,74.46,overcast clouds,12.7111,104.8887,Sambor Village Hotel
912,Bahia Blanca,AR,78.91,overcast clouds,-38.7196,-62.2724,Hotel Argos
914,Dhidhdhoo,MV,81.73,few clouds,6.8833,73.1,Dhidhoo beach
916,Tiarei,PF,77.02,overcast clouds,-17.5333,-149.3333,Le Rocher de Tahiti
921,Praia,CV,81.14,overcast clouds,14.9215,-23.5087,LT Aparthotel
923,Lucapa,AO,74.3,light rain,-8.4192,20.7447,Residência Ulisses Dos Santos
927,Sangmelima,CM,78.73,overcast clouds,2.9333,11.9833,gamestar hotel
930,Sola,VU,75.87,few clouds,-13.8833,167.55,Leumerus Bungalows
933,Mpika,ZM,79.3,clear sky,-11.8343,31.4529,Melodies Lodge
940,Hwange,ZW,87.69,scattered clouds,-18.3693,26.5019,Hwange Colliery Guest House
941,Isla Mujeres,MX,82.17,broken clouds,21.2311,-86.731,Hotel La Joya Isla Mujeres
